H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10
H_5512.h5,P_5512.h5,1,0,0,1,0,0,0,0,1,1
H_5513.h5,P_5513.h5,0,0,0,1,1,0,1,0,1,0
H_5514.h5,P_5514.h5,0,1,0,1,1,0,0,0,0,0
H_5515.h5,P_5515.h5,0,1,1,1,0,0,0,0,0,1
H_5516.h5,P_5516.h5,0,1,0,1,1,0,1,0,0,0
H_5517.h5,P_5517.h5,0,0,1,0,0,1,0,0,1,1
H_5518.h5,P_5518.h5,0,0,1,0,0,1,0,0,1,0
H_5519.h5,P_5519.h5,1,0,1,0,0,0,1,0,0,0
H_5520.h5,P_5520.h5,0,0,1,0,1,0,0,1,0,0
H_5521.h5,P_5521.h5,0,0,1,0,0,1,0,0,1,1
H_5522.h5,P_5522.h5,1,0,0,1,0,0,0,1,0,0
H_5523.h5,P_5523.h5,1,1,0,0,0,1,0,0,1,0
H_5524.h5,P_5524.h5,0,0,0,0,1,0,0,1,1,1
H_5525.h5,P_5525.h5,0,0,0,1,1,1,1,0,0,0
H_5526.h5,P_5526.h5,0,0,0,1,0,0,1,1,0,0
H_5527.h5,P_5527.h5,1,1,0,0,0,1,0,1,0,0
H_5528.h5,P_5528.h5,1,0,1,0,0,1,0,0,1,0
H_5529.h5,P_5529.h5,0,0,1,1,0,1,0,0,0,0
H_5530.h5,P_5530.h5,0,1,0,0,0,1,1,1,0,0
H_5531.h5,P_5531.h5,0,0,0,1,1,0,0,1,1,0
H_5532.h5,P_5532.h5,1,0,0,0,0,1,1,1,0,0
H_5533.h5,P_5533.h5,1,0,1,0,1,0,1,0,0,0
H_5534.h5,P_5534.h5,0,0,0,0,1,0,1,1,1,0
H_5535.h5,P_5535.h5,0,0,1,0,0,0,1,0,1,0
H_5536.h5,P_5536.h5,0,0,0,0,1,1,1,0,0,1
H_5537.h5,P_5537.h5,1,0,0,0,0,1,1,0,0,1
H_5538.h5,P_5538.h5,0,1,0,1,1,0,1,0,0,0
H_5539.h5,P_5539.h5,1,0,0,0,0,0,1,1,1,0
H_5540.h5,P_5540.h5,0,0,1,1,0,0,1,0,0,1
H_5541.h5,P_5541.h5,1,0,0,0,0,0,1,1,1,0
H_5542.h5,P_5542.h5,0,1,0,0,1,1,0,1,0,0
H_5543.h5,P_5543.h5,1,0,0,0,1,0,1,0,1,0
H_5544.h5,P_5544.h5,0,0,0,0,0,1,0,1,1,0
H_5545.h5,P_5545.h5,1,0,0,0,0,0,1,1,0,1
H_5546.h5,P_5546.h5,1,0,1,0,0,0,0,1,1,0
H_5547.h5,P_5547.h5,0,0,1,1,0,0,1,1,0,0
H_5548.h5,P_5548.h5,0,0,0,0,0,1,1,1,1,0
H_5549.h5,P_5549.h5,1,1,0,0,1,0,0,0,1,0
H_5550.h5,P_5550.h5,0,1,1,0,0,0,0,0,0,1
H_5551.h5,P_5551.h5,1,0,1,0,0,1,0,0,1,0
H_5552.h5,P_5552.h5,1,1,0,1,0,0,1,0,0,0
H_5553.h5,P_5553.h5,0,1,1,0,0,1,1,0,0,0
H_5554.h5,P_5554.h5,0,0,1,0,0,0,1,1,0,0
H_5555.h5,P_5555.h5,0,0,0,1,0,1,1,0,0,0
H_5556.h5,P_5556.h5,1,1,0,0,0,0,0,1,0,1
H_5557.h5,P_5557.h5,0,0,0,1,0,0,1,1,1,0
H_5558.h5,P_5558.h5,1,0,1,0,1,0,0,0,1,0
H_5559.h5,P_5559.h5,0,0,0,0,1,1,1,1,0,0
H_5560.h5,P_5560.h5,1,0,1,1,0,0,0,0,0,0
H_5561.h5,P_5561.h5,0,0,1,0,0,0,1,1,0,0
H_5562.h5,P_5562.h5,0,0,0,0,1,0,1,0,1,1
H_5563.h5,P_5563.h5,0,1,1,1,0,1,0,0,0,0
H_5564.h5,P_5564.h5,0,0,0,0,1,1,1,0,0,0
H_5565.h5,P_5565.h5,1,0,0,0,0,1,0,0,0,1
H_5566.h5,P_5566.h5,0,0,1,1,0,0,1,0,1,0
H_5567.h5,P_5567.h5,0,0,1,0,0,1,0,0,1,1
H_5568.h5,P_5568.h5,0,0,0,0,1,0,1,0,0,0
H_5569.h5,P_5569.h5,0,1,1,1,0,0,1,0,0,0
H_5570.h5,P_5570.h5,1,0,0,1,0,0,0,1,0,1
H_5571.h5,P_5571.h5,1,0,1,0,0,0,0,1,0,0
H_5572.h5,P_5572.h5,0,0,0,1,1,0,0,0,1,1
H_5573.h5,P_5573.h5,0,0,1,1,1,0,1,0,0,0
H_5574.h5,P_5574.h5,0,0,0,1,1,0,1,0,0,0
H_5575.h5,P_5575.h5,0,0,1,1,1,0,1,0,0,0
H_5576.h5,P_5576.h5,0,0,1,0,0,0,1,0,1,0
H_5577.h5,P_5577.h5,0,0,0,1,1,1,0,0,0,1
H_5578.h5,P_5578.h5,1,1,0,0,0,0,0,0,1,1
H_5579.h5,P_5579.h5,1,0,1,0,1,0,1,0,0,0
H_5580.h5,P_5580.h5,1,1,0,1,1,0,0,0,0,0
H_5581.h5,P_5581.h5,0,0,1,0,0,1,1,0,1,0
H_5582.h5,P_5582.h5,0,1,1,0,1,0,0,1,0,0
H_5583.h5,P_5583.h5,1,1,0,1,0,1,0,0,0,0
H_5584.h5,P_5584.h5,0,1,0,0,1,0,0,1,0,1
H_5585.h5,P_5585.h5,0,0,1,1,1,0,0,1,0,0
H_5586.h5,P_5586.h5,0,0,1,1,0,1,0,1,0,0
H_5587.h5,P_5587.h5,1,1,0,0,1,0,0,0,1,0
H_5588.h5,P_5588.h5,0,0,1,1,0,0,0,0,1,1
H_5589.h5,P_5589.h5,1,1,0,1,0,0,0,0,1,0
H_5590.h5,P_5590.h5,0,0,0,1,1,1,0,0,1,0
H_5591.h5,P_5591.h5,1,1,0,0,0,0,0,1,1,0
H_5592.h5,P_5592.h5,1,0,1,1,0,0,1,0,0,0
H_5593.h5,P_5593.h5,1,0,1,0,0,1,0,0,1,0
H_5594.h5,P_5594.h5,0,1,0,1,0,0,0,1,0,1
H_5595.h5,P_5595.h5,0,1,0,0,0,0,1,0,1,1
H_5596.h5,P_5596.h5,0,0,1,1,1,1,0,0,0,0
H_5597.h5,P_5597.h5,0,0,1,1,1,0,0,0,0,1
H_5598.h5,P_5598.h5,1,0,1,1,1,0,0,0,0,0
H_5599.h5,P_5599.h5,1,1,0,0,0,1,1,0,0,0
H_5600.h5,P_5600.h5,0,0,1,1,1,1,0,0,0,0
H_5601.h5,P_5601.h5,0,0,1,0,1,0,0,1,1,0
H_5602.h5,P_5602.h5,1,0,0,0,1,1,1,0,0,0
H_5603.h5,P_5603.h5,1,1,0,0,0,0,0,0,0,1
H_5604.h5,P_5604.h5,0,0,0,1,1,0,0,1,0,1
H_5605.h5,P_5605.h5,1,0,1,0,0,1,0,0,0,1
H_5606.h5,P_5606.h5,0,1,1,0,1,0,0,0,0,1
H_5607.h5,P_5607.h5,0,0,0,1,0,1,0,1,1,0
H_5608.h5,P_5608.h5,0,0,0,1,1,0,0,0,1,1
H_5609.h5,P_5609.h5,0,0,1,0,1,0,1,0,1,0
H_5610.h5,P_5610.h5,0,0,1,1,0,0,0,1,1,0
H_5611.h5,P_5611.h5,0,0,0,1,1,1,0,1,0,0
H_5612.h5,P_5612.h5,1,0,0,1,0,1,0,0,0,0
H_5613.h5,P_5613.h5,0,0,0,0,1,1,0,1,1,0
H_5614.h5,P_5614.h5,0,0,0,0,1,1,0,1,0,1
H_5615.h5,P_5615.h5,0,0,0,0,1,1,0,0,1,1
H_5616.h5,P_5616.h5,1,1,1,1,0,0,0,0,0,0
H_5617.h5,P_5617.h5,1,0,0,0,1,0,1,1,0,0
H_5618.h5,P_5618.h5,0,0,0,1,1,0,1,0,1,0
H_5619.h5,P_5619.h5,1,0,0,1,0,1,0,0,0,1
H_5620.h5,P_5620.h5,0,0,0,1,0,1,0,0,1,0
H_5621.h5,P_5621.h5,0,1,0,1,0,1,0,1,0,0
H_5622.h5,P_5622.h5,0,1,1,0,1,0,1,0,0,0
H_5623.h5,P_5623.h5,1,1,0,0,0,0,0,1,0,0
H_5624.h5,P_5624.h5,1,0,0,1,0,0,1,1,0,0
H_5625.h5,P_5625.h5,0,0,1,0,0,1,0,1,0,1
H_5626.h5,P_5626.h5,1,0,0,1,1,0,1,0,0,0
H_5627.h5,P_5627.h5,0,0,0,1,0,0,1,1,1,0
H_5628.h5,P_5628.h5,0,1,1,0,0,0,0,0,1,1
H_5629.h5,P_5629.h5,0,1,1,0,0,0,0,1,0,1
H_5630.h5,P_5630.h5,0,0,1,0,0,0,1,0,1,1
H_5631.h5,P_5631.h5,1,0,0,0,0,0,1,1,1,0
H_5632.h5,P_5632.h5,1,1,1,0,1,0,0,0,0,0
H_5633.h5,P_5633.h5,0,0,1,0,0,0,0,0,1,1
H_5634.h5,P_5634.h5,0,0,0,0,0,1,1,0,1,1
H_5635.h5,P_5635.h5,0,0,1,1,0,0,0,1,1,0
H_5636.h5,P_5636.h5,1,0,0,0,1,0,0,0,1,1
H_5637.h5,P_5637.h5,1,1,0,0,1,0,0,0,1,0
H_5638.h5,P_5638.h5,1,0,0,1,0,0,1,1,0,0
H_5639.h5,P_5639.h5,0,1,0,1,1,1,0,0,0,0
H_5640.h5,P_5640.h5,1,1,1,0,0,0,1,0,0,0
H_5641.h5,P_5641.h5,1,1,1,0,0,1,0,0,0,0
H_5642.h5,P_5642.h5,1,1,0,1,0,1,0,0,0,0
H_5643.h5,P_5643.h5,0,1,0,1,0,0,1,0,0,0
H_5644.h5,P_5644.h5,1,0,1,0,0,0,1,0,0,1
H_5645.h5,P_5645.h5,1,0,0,1,0,0,1,0,0,1
H_5646.h5,P_5646.h5,0,0,1,0,0,0,1,0,1,1
H_5647.h5,P_5647.h5,1,0,0,0,0,1,1,0,0,1
H_5648.h5,P_5648.h5,1,0,0,1,1,0,0,1,0,0
H_5649.h5,P_5649.h5,0,0,1,0,1,0,0,1,0,0
H_5650.h5,P_5650.h5,1,1,1,0,0,0,0,0,0,1
H_5651.h5,P_5651.h5,1,1,0,1,0,0,1,0,0,0
H_5652.h5,P_5652.h5,1,0,0,1,0,1,1,0,0,0
H_5653.h5,P_5653.h5,0,1,1,1,0,0,0,0,1,0
H_5654.h5,P_5654.h5,0,0,1,0,0,0,0,1,1,0
H_5655.h5,P_5655.h5,1,0,1,0,1,0,0,1,0,0
H_5656.h5,P_5656.h5,1,0,0,1,0,0,1,1,0,0
H_5657.h5,P_5657.h5,0,1,1,0,0,0,1,0,0,0
H_5658.h5,P_5658.h5,0,0,1,0,0,1,0,1,0,0
H_5659.h5,P_5659.h5,0,0,0,1,0,1,0,1,0,1
H_5660.h5,P_5660.h5,0,1,0,0,1,0,1,0,0,0
H_5661.h5,P_5661.h5,0,1,1,1,0,0,0,0,0,1
H_5662.h5,P_5662.h5,0,0,0,0,1,0,0,0,1,1
H_5663.h5,P_5663.h5,0,0,1,0,0,0,0,1,1,1
H_5664.h5,P_5664.h5,0,0,1,0,0,1,0,1,0,1
H_5665.h5,P_5665.h5,0,1,1,1,0,0,0,0,0,1
H_5666.h5,P_5666.h5,1,0,0,1,1,0,0,0,1,0
H_5667.h5,P_5667.h5,0,0,1,0,0,0,1,1,0,1
H_5668.h5,P_5668.h5,0,0,1,0,0,1,1,0,0,1
H_5669.h5,P_5669.h5,1,1,0,1,0,1,0,0,0,0
H_5670.h5,P_5670.h5,0,1,0,1,0,1,1,0,0,0
H_5671.h5,P_5671.h5,0,1,1,0,0,0,1,0,0,0
H_5672.h5,P_5672.h5,0,0,0,1,1,0,0,0,1,0
H_5673.h5,P_5673.h5,0,1,1,0,0,0,0,1,1,0
H_5674.h5,P_5674.h5,0,1,1,0,1,0,1,0,0,0
H_5675.h5,P_5675.h5,1,0,1,0,0,0,0,1,1,0
H_5676.h5,P_5676.h5,0,0,1,1,0,0,0,1,0,1
H_5677.h5,P_5677.h5,1,1,1,0,0,0,0,0,0,1
H_5678.h5,P_5678.h5,1,0,1,0,1,1,0,0,0,0
H_5679.h5,P_5679.h5,1,0,1,1,1,0,0,0,0,0
H_5680.h5,P_5680.h5,1,0,0,0,0,0,1,1,0,1
H_5681.h5,P_5681.h5,0,0,0,0,1,1,1,0,0,1
H_5682.h5,P_5682.h5,0,1,1,0,1,0,0,0,1,0
H_5683.h5,P_5683.h5,1,1,1,0,0,0,0,1,0,0
H_5684.h5,P_5684.h5,0,1,1,1,0,0,0,0,0,0
H_5685.h5,P_5685.h5,0,0,0,0,1,0,0,1,1,0
H_5686.h5,P_5686.h5,1,0,0,1,1,0,0,1,0,0
H_5687.h5,P_5687.h5,0,1,0,0,0,1,1,0,1,0
H_5688.h5,P_5688.h5,0,0,1,0,0,1,0,1,0,1
H_5689.h5,P_5689.h5,1,0,1,1,1,0,0,0,0,0
H_5690.h5,P_5690.h5,1,0,0,0,0,0,0,1,1,1
H_5691.h5,P_5691.h5,0,0,1,0,0,0,1,1,0,0
H_5692.h5,P_5692.h5,1,0,0,0,1,0,1,0,0,1
H_5693.h5,P_5693.h5,0,0,0,1,1,1,0,1,0,0
H_5694.h5,P_5694.h5,0,0,0,1,1,0,0,1,0,1
H_5695.h5,P_5695.h5,0,0,0,0,1,0,0,1,0,1
H_5696.h5,P_5696.h5,0,1,0,1,1,0,0,0,0,1
H_5697.h5,P_5697.h5,0,0,0,1,1,1,0,0,1,0
H_5698.h5,P_5698.h5,0,0,0,1,1,0,1,0,1,0
H_5699.h5,P_5699.h5,0,0,1,0,1,0,0,0,1,1
H_5700.h5,P_5700.h5,0,1,0,0,0,1,0,0,1,0
H_5701.h5,P_5701.h5,1,1,0,0,0,1,0,0,0,0
H_5702.h5,P_5702.h5,1,0,0,0,1,1,0,0,0,1
H_5703.h5,P_5703.h5,0,1,1,0,0,0,0,1,0,1
H_5704.h5,P_5704.h5,1,0,0,0,1,0,1,0,0,0
H_5705.h5,P_5705.h5,0,0,0,1,0,1,1,1,0,0
H_5706.h5,P_5706.h5,0,1,1,1,0,0,0,1,0,0
H_5707.h5,P_5707.h5,1,0,0,0,1,0,1,1,0,0
H_5708.h5,P_5708.h5,1,0,1,1,0,0,0,0,0,1
H_5709.h5,P_5709.h5,0,1,0,0,0,0,1,0,1,1
H_5710.h5,P_5710.h5,1,0,0,1,1,0,0,0,1,0
H_5711.h5,P_5711.h5,1,0,0,1,1,1,0,0,0,0
H_5712.h5,P_5712.h5,0,0,0,0,0,1,1,1,0,1
H_5713.h5,P_5713.h5,1,0,0,0,1,0,1,0,1,0
H_5714.h5,P_5714.h5,0,0,1,0,1,0,1,0,1,0
H_5715.h5,P_5715.h5,1,0,0,0,0,0,1,1,1,0
H_5716.h5,P_5716.h5,0,1,1,1,0,1,0,0,0,0
H_5717.h5,P_5717.h5,1,1,0,1,0,1,0,0,0,0
H_5718.h5,P_5718.h5,0,0,1,1,0,1,1,0,0,0
H_5719.h5,P_5719.h5,0,1,1,0,0,0,0,1,0,1
H_5720.h5,P_5720.h5,1,0,0,0,1,1,1,0,0,0
H_5721.h5,P_5721.h5,0,1,0,1,0,0,0,0,1,1
H_5722.h5,P_5722.h5,0,1,0,0,0,1,0,0,0,1
H_5723.h5,P_5723.h5,0,1,0,1,0,1,0,1,0,0
H_5724.h5,P_5724.h5,0,1,0,1,0,0,0,0,0,1
H_5725.h5,P_5725.h5,1,0,0,0,0,1,0,0,1,1
H_5726.h5,P_5726.h5,1,0,0,1,0,0,1,0,1,0
H_5727.h5,P_5727.h5,0,1,0,0,0,1,0,1,1,0
H_5728.h5,P_5728.h5,0,1,0,0,0,1,1,0,1,0
H_5729.h5,P_5729.h5,1,1,0,0,0,0,0,1,0,1
H_5730.h5,P_5730.h5,1,0,0,0,0,0,1,1,1,0
H_5731.h5,P_5731.h5,0,1,0,1,1,0,0,1,0,0
H_5732.h5,P_5732.h5,1,1,0,0,0,1,0,0,0,0
H_5733.h5,P_5733.h5,0,1,1,0,0,1,0,0,1,0
H_5734.h5,P_5734.h5,1,1,1,0,1,0,0,0,0,0
H_5735.h5,P_5735.h5,0,0,0,1,0,0,1,0,0,1
H_5736.h5,P_5736.h5,0,0,0,1,0,1,1,0,0,0
H_5737.h5,P_5737.h5,1,0,0,1,0,0,0,0,1,1
H_5738.h5,P_5738.h5,0,0,0,0,0,1,1,0,1,1
H_5739.h5,P_5739.h5,1,1,0,1,0,0,0,0,0,1
H_5740.h5,P_5740.h5,0,1,0,1,0,1,0,0,0,1
H_5741.h5,P_5741.h5,0,0,1,1,0,0,0,1,0,1
H_5742.h5,P_5742.h5,1,0,0,0,1,0,1,1,0,0
H_5743.h5,P_5743.h5,0,1,0,0,1,0,0,1,0,1
H_5744.h5,P_5744.h5,0,1,0,0,0,0,0,1,1,1
H_5745.h5,P_5745.h5,1,0,1,1,0,0,0,0,0,0
H_5746.h5,P_5746.h5,1,0,0,1,1,0,1,0,0,0
H_5747.h5,P_5747.h5,1,0,0,0,1,0,1,0,0,1
H_5748.h5,P_5748.h5,0,0,0,0,1,0,1,1,0,0
H_5749.h5,P_5749.h5,0,0,1,0,1,1,1,0,0,0
H_5750.h5,P_5750.h5,1,0,1,1,0,0,1,0,0,0
H_5751.h5,P_5751.h5,1,0,1,0,0,0,0,1,1,0
H_5752.h5,P_5752.h5,0,0,0,0,1,0,1,0,1,1
H_5753.h5,P_5753.h5,0,0,1,1,0,1,0,0,0,1
H_5754.h5,P_5754.h5,0,0,0,0,1,0,1,0,1,1
H_5755.h5,P_5755.h5,0,0,1,1,1,0,0,0,1,0
H_5756.h5,P_5756.h5,1,0,0,1,1,0,0,0,1,0
H_5757.h5,P_5757.h5,0,0,0,1,0,1,0,1,0,1
H_5758.h5,P_5758.h5,0,1,1,1,0,0,0,0,0,1
H_5759.h5,P_5759.h5,0,1,0,0,1,0,1,0,1,0
H_5760.h5,P_5760.h5,1,0,1,1,0,0,0,0,1,0
H_5761.h5,P_5761.h5,0,0,0,1,1,1,0,0,0,1
H_5762.h5,P_5762.h5,0,1,0,0,0,0,1,0,0,1
H_5763.h5,P_5763.h5,0,0,0,1,1,0,0,0,1,1
H_5764.h5,P_5764.h5,0,0,0,0,1,0,1,1,1,0
H_5765.h5,P_5765.h5,0,1,0,0,1,0,1,0,1,0
H_5766.h5,P_5766.h5,0,1,0,0,1,1,0,1,0,0
H_5767.h5,P_5767.h5,1,0,1,0,0,1,0,0,0,1
H_5768.h5,P_5768.h5,0,0,0,1,0,1,0,1,0,1
H_5769.h5,P_5769.h5,0,1,0,1,0,0,1,1,0,0
H_5770.h5,P_5770.h5,1,1,0,1,0,0,0,1,0,0
H_5771.h5,P_5771.h5,0,0,0,1,1,0,0,1,0,1
H_5772.h5,P_5772.h5,1,1,1,0,0,0,0,1,0,0
H_5773.h5,P_5773.h5,0,0,0,1,1,0,0,0,1,1
H_5774.h5,P_5774.h5,0,0,1,0,0,1,0,0,1,1
H_5775.h5,P_5775.h5,0,0,1,1,0,1,0,1,0,0
H_5776.h5,P_5776.h5,0,0,0,0,1,0,0,1,1,1
H_5777.h5,P_5777.h5,0,1,0,1,0,0,0,0,1,0
H_5778.h5,P_5778.h5,1,0,1,0,0,0,0,1,0,0
H_5779.h5,P_5779.h5,1,0,0,0,1,1,0,0,1,0
H_5780.h5,P_5780.h5,1,0,0,0,1,0,0,0,1,1
H_5781.h5,P_5781.h5,0,0,0,0,1,0,0,0,1,1
H_5782.h5,P_5782.h5,0,0,1,0,0,1,1,0,0,1
H_5783.h5,P_5783.h5,0,1,0,0,0,0,0,1,1,0
H_5784.h5,P_5784.h5,1,0,0,0,1,0,0,1,1,0
H_5785.h5,P_5785.h5,1,0,1,0,0,0,0,1,0,1
H_5786.h5,P_5786.h5,0,0,1,0,1,0,1,1,0,0
H_5787.h5,P_5787.h5,1,0,0,0,0,0,1,0,1,0
H_5788.h5,P_5788.h5,1,1,0,1,0,0,0,0,0,1
H_5789.h5,P_5789.h5,0,1,0,0,0,0,1,0,1,1
H_5790.h5,P_5790.h5,1,1,0,0,0,0,1,1,0,0
H_5791.h5,P_5791.h5,0,0,1,0,1,0,1,0,0,1
H_5792.h5,P_5792.h5,0,0,1,0,1,0,0,0,1,1
H_5793.h5,P_5793.h5,0,0,1,0,1,1,0,0,1,0
H_5794.h5,P_5794.h5,1,0,0,0,0,1,0,1,1,0
H_5795.h5,P_5795.h5,0,1,0,0,0,0,1,1,0,0
H_5796.h5,P_5796.h5,1,0,0,0,1,0,1,0,0,1
H_5797.h5,P_5797.h5,0,0,1,1,1,1,0,0,0,0
H_5798.h5,P_5798.h5,0,0,1,0,0,0,0,1,1,0
H_5799.h5,P_5799.h5,0,1,0,1,1,0,0,0,0,1
H_5800.h5,P_5800.h5,0,1,0,1,0,0,0,0,0,1
H_5801.h5,P_5801.h5,0,1,0,0,0,0,0,0,1,1
H_5802.h5,P_5802.h5,0,0,0,1,1,1,0,0,0,1
H_5803.h5,P_5803.h5,0,0,1,0,1,0,0,1,1,0
H_5804.h5,P_5804.h5,0,0,0,1,0,1,1,0,0,0
H_5805.h5,P_5805.h5,1,0,0,0,0,1,0,1,1,0
H_5806.h5,P_5806.h5,0,1,0,1,0,0,1,0,0,1
H_5807.h5,P_5807.h5,1,0,1,0,0,0,0,0,0,1
H_5808.h5,P_5808.h5,1,1,0,0,0,0,0,1,0,0
H_5809.h5,P_5809.h5,1,1,1,0,0,0,0,0,0,0
H_5810.h5,P_5810.h5,1,0,0,1,0,0,0,0,0,1
H_5811.h5,P_5811.h5,0,1,0,0,1,0,1,0,0,1
H_5812.h5,P_5812.h5,0,1,0,0,0,1,1,1,0,0
H_5813.h5,P_5813.h5,0,1,0,0,0,0,0,0,1,1
H_5814.h5,P_5814.h5,0,0,0,0,1,1,0,1,1,0
H_5815.h5,P_5815.h5,0,1,1,0,0,0,0,0,1,1
H_5816.h5,P_5816.h5,0,0,0,1,0,1,1,0,0,1
H_5817.h5,P_5817.h5,0,1,1,0,1,0,0,0,0,1
H_5818.h5,P_5818.h5,0,1,1,1,0,1,0,0,0,0
H_5819.h5,P_5819.h5,0,1,1,0,0,1,0,0,0,1
H_5820.h5,P_5820.h5,0,0,1,1,1,0,0,1,0,0
H_5821.h5,P_5821.h5,0,0,1,0,0,0,1,1,0,1
H_5822.h5,P_5822.h5,1,0,0,0,1,0,0,1,0,0
H_5823.h5,P_5823.h5,1,0,0,0,0,1,0,1,0,1
H_5824.h5,P_5824.h5,1,0,1,0,0,0,0,1,1,0
H_5825.h5,P_5825.h5,0,1,0,0,1,1,0,0,1,0
H_5826.h5,P_5826.h5,1,0,1,0,0,0,1,0,1,0
H_5827.h5,P_5827.h5,1,0,0,0,0,0,1,0,1,1
H_5828.h5,P_5828.h5,0,0,0,1,0,1,0,1,0,0
H_5829.h5,P_5829.h5,1,0,0,1,1,0,0,0,1,0
H_5830.h5,P_5830.h5,1,1,0,0,0,1,0,0,0,0
H_5831.h5,P_5831.h5,0,0,1,1,0,0,1,0,1,0
H_5832.h5,P_5832.h5,0,0,1,1,0,1,0,1,0,0
H_5833.h5,P_5833.h5,1,1,0,1,0,0,0,0,0,0
H_5834.h5,P_5834.h5,1,0,0,0,0,0,0,0,1,1
H_5835.h5,P_5835.h5,0,1,1,1,1,0,0,0,0,0
H_5836.h5,P_5836.h5,0,0,1,1,0,0,0,1,1,0
H_5837.h5,P_5837.h5,1,1,1,0,0,0,0,0,0,0
H_5838.h5,P_5838.h5,1,1,0,1,0,0,0,1,0,0
H_5839.h5,P_5839.h5,0,1,0,1,0,0,1,0,0,1
H_5840.h5,P_5840.h5,0,1,0,1,0,0,0,0,1,1
H_5841.h5,P_5841.h5,0,0,0,1,1,0,1,0,1,0
H_5842.h5,P_5842.h5,1,0,1,0,0,1,0,0,0,0
H_5843.h5,P_5843.h5,1,1,0,1,0,0,1,0,0,0
H_5844.h5,P_5844.h5,0,0,0,0,0,1,1,1,0,1
H_5845.h5,P_5845.h5,0,1,0,1,0,0,0,0,1,1
H_5846.h5,P_5846.h5,1,0,1,0,0,1,0,0,1,0
H_5847.h5,P_5847.h5,1,0,0,0,0,0,1,0,1,1
H_5848.h5,P_5848.h5,1,0,1,0,1,0,1,0,0,0
H_5849.h5,P_5849.h5,0,1,0,1,0,0,1,1,0,0
H_5850.h5,P_5850.h5,0,0,1,0,1,0,1,1,0,0
H_5851.h5,P_5851.h5,1,0,0,0,1,1,1,0,0,0
H_5852.h5,P_5852.h5,0,1,1,0,1,0,0,0,0,1
H_5853.h5,P_5853.h5,0,0,0,1,1,1,0,0,0,1
H_5854.h5,P_5854.h5,0,0,0,0,0,0,1,1,1,0
H_5855.h5,P_5855.h5,1,0,0,0,0,1,1,0,1,0
H_5856.h5,P_5856.h5,1,1,1,0,0,1,0,0,0,0
H_5857.h5,P_5857.h5,1,0,0,0,1,0,1,1,0,0
H_5858.h5,P_5858.h5,1,0,1,1,0,0,0,0,0,1
H_5859.h5,P_5859.h5,0,1,0,0,1,1,1,0,0,0
H_5860.h5,P_5860.h5,1,0,1,0,0,0,1,1,0,0
H_5861.h5,P_5861.h5,1,0,0,1,0,0,0,1,0,1
H_5862.h5,P_5862.h5,1,1,0,0,0,0,1,0,1,0
H_5863.h5,P_5863.h5,0,1,1,0,1,0,0,0,0,1
H_5864.h5,P_5864.h5,0,0,0,0,1,1,1,1,0,0
H_5865.h5,P_5865.h5,1,0,0,0,0,0,1,0,0,1
H_5866.h5,P_5866.h5,0,1,1,1,0,0,0,0,0,1
H_5867.h5,P_5867.h5,0,1,1,0,0,1,0,1,0,0
H_5868.h5,P_5868.h5,1,1,0,0,0,0,0,1,0,0
H_5869.h5,P_5869.h5,0,0,1,1,0,0,1,1,0,0
H_5870.h5,P_5870.h5,1,1,1,0,0,0,0,0,1,0
H_5871.h5,P_5871.h5,0,1,0,1,0,0,0,0,1,0
H_5872.h5,P_5872.h5,0,1,0,0,0,1,1,0,1,0
H_5873.h5,P_5873.h5,0,1,1,0,1,0,0,0,0,0
H_5874.h5,P_5874.h5,0,1,1,0,0,0,0,1,1,0
H_5875.h5,P_5875.h5,1,1,0,0,0,1,0,0,0,0
H_5876.h5,P_5876.h5,0,1,0,0,1,1,0,0,0,0
H_5877.h5,P_5877.h5,1,0,0,0,1,1,0,0,0,1
H_5878.h5,P_5878.h5,0,0,0,0,1,1,0,0,1,1
H_5879.h5,P_5879.h5,1,1,1,0,0,0,0,0,0,1
H_5880.h5,P_5880.h5,0,0,1,0,1,0,1,0,0,1
H_5881.h5,P_5881.h5,0,0,1,1,0,0,1,0,0,0
H_5882.h5,P_5882.h5,0,1,1,0,1,0,0,0,1,0
H_5883.h5,P_5883.h5,0,0,0,1,0,1,1,0,1,0
H_5884.h5,P_5884.h5,1,0,0,0,0,0,1,0,0,1
H_5885.h5,P_5885.h5,0,0,0,1,1,0,1,0,0,1
H_5886.h5,P_5886.h5,0,0,0,1,1,1,0,1,0,0
H_5887.h5,P_5887.h5,0,0,1,0,0,1,0,1,0,0
H_5888.h5,P_5888.h5,1,1,0,1,0,0,0,0,0,1
H_5889.h5,P_5889.h5,0,0,0,0,1,0,0,1,1,1
H_5890.h5,P_5890.h5,0,0,0,1,0,0,1,1,0,0
H_5891.h5,P_5891.h5,0,1,0,0,0,0,0,1,1,1
H_5892.h5,P_5892.h5,0,0,0,0,0,1,1,0,1,1
H_5893.h5,P_5893.h5,0,1,0,0,0,0,1,1,0,1
H_5894.h5,P_5894.h5,1,0,0,0,1,0,1,0,0,0
H_5895.h5,P_5895.h5,1,0,0,1,1,1,0,0,0,0
H_5896.h5,P_5896.h5,1,0,0,1,1,0,0,1,0,0
H_5897.h5,P_5897.h5,0,0,0,1,0,1,1,1,0,0
H_5898.h5,P_5898.h5,0,1,1,0,0,1,0,0,1,0
