,H,P,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,sum_rate
1844,H_1845.h5,P_1845.h5,0,1,0,0,1,0,1,0,0,1,15.906873484977973
1845,H_1846.h5,P_1846.h5,0,0,1,1,0,1,0,0,1,1,13.464730282897055
1846,H_1847.h5,P_1847.h5,1,0,0,1,0,0,0,1,1,0,16.094746638180002
1847,H_1848.h5,P_1848.h5,0,0,1,0,0,0,0,1,1,1,18.05144649966159
1848,H_1849.h5,P_1849.h5,0,1,0,0,1,0,0,1,1,0,20.98534934742384
1849,H_1850.h5,P_1850.h5,0,0,0,0,1,0,1,0,1,1,16.96793404215346
1850,H_1851.h5,P_1851.h5,0,1,0,0,0,1,0,1,0,0,22.44054652726537
1851,H_1852.h5,P_1852.h5,0,0,1,1,0,0,0,1,0,1,18.211994600855114
1852,H_1853.h5,P_1853.h5,0,0,1,0,0,0,1,1,0,0,27.79946048568687
1853,H_1854.h5,P_1854.h5,1,0,0,1,0,0,1,1,0,0,22.61430334707978
1854,H_1855.h5,P_1855.h5,0,0,1,0,1,0,1,0,0,0,16.33199317412299
1855,H_1856.h5,P_1856.h5,0,1,0,0,1,1,0,0,0,1,19.396562758240762
1856,H_1857.h5,P_1857.h5,1,0,1,0,0,1,1,0,0,0,33.50931060444053
1857,H_1858.h5,P_1858.h5,0,1,1,0,0,0,0,0,1,0,19.87421398294713
1858,H_1859.h5,P_1859.h5,1,0,0,0,0,1,1,0,0,1,18.183828047568294
1859,H_1860.h5,P_1860.h5,0,0,0,0,1,1,1,1,0,0,19.173055217021176
1860,H_1861.h5,P_1861.h5,0,1,1,0,0,1,0,1,0,0,19.586476671156195
1861,H_1862.h5,P_1862.h5,0,0,0,1,1,0,1,1,0,0,29.786423307398774
1862,H_1863.h5,P_1863.h5,1,0,0,1,1,0,0,0,0,1,22.796273698687294
1863,H_1864.h5,P_1864.h5,0,0,1,0,1,0,0,0,0,1,18.75766233388998
1864,H_1865.h5,P_1865.h5,0,1,1,1,1,0,0,0,0,0,19.424531605927164
1865,H_1866.h5,P_1866.h5,0,1,0,0,0,0,0,0,0,1,25.584094862059708
1866,H_1867.h5,P_1867.h5,0,0,1,0,1,0,1,0,1,0,22.371365417764466
1867,H_1868.h5,P_1868.h5,0,0,0,0,1,0,0,1,1,0,13.76599359621482
1868,H_1869.h5,P_1869.h5,0,0,1,1,0,0,0,1,0,0,23.29224001251103
1869,H_1870.h5,P_1870.h5,0,0,1,0,0,0,0,1,1,0,21.03241628976322
1870,H_1871.h5,P_1871.h5,1,1,0,0,0,0,0,0,1,1,27.68274611540548
1871,H_1872.h5,P_1872.h5,1,0,0,1,0,1,0,0,0,1,23.479699043466763
1872,H_1873.h5,P_1873.h5,0,1,0,0,1,0,1,0,0,1,17.899005684459432
1873,H_1874.h5,P_1874.h5,0,1,1,0,0,1,0,1,0,0,14.828094832891058
1874,H_1875.h5,P_1875.h5,0,1,1,0,0,1,0,0,0,0,20.282944163191583
1875,H_1876.h5,P_1876.h5,0,0,0,0,0,1,0,1,1,0,25.16693422761596
1876,H_1877.h5,P_1877.h5,1,1,0,0,0,0,1,0,0,0,15.894713915804857
1877,H_1878.h5,P_1878.h5,0,1,0,0,0,1,1,0,1,0,27.352282677932592
1878,H_1879.h5,P_1879.h5,0,1,0,0,0,0,1,0,1,1,18.973611385295712
1879,H_1880.h5,P_1880.h5,1,1,0,0,0,0,1,1,0,0,31.648537025116116
1880,H_1881.h5,P_1881.h5,1,0,0,1,0,1,0,0,0,1,33.062384862343144
1881,H_1882.h5,P_1882.h5,0,1,0,0,0,1,1,0,0,1,23.47193520023135
1882,H_1883.h5,P_1883.h5,0,0,0,0,0,0,0,1,1,1,14.477091214505915
1883,H_1884.h5,P_1884.h5,1,1,0,0,1,0,0,1,0,0,32.61147634285779
1884,H_1885.h5,P_1885.h5,0,1,1,1,0,0,0,0,1,0,21.660129075828245
1885,H_1886.h5,P_1886.h5,0,0,1,1,0,0,0,0,1,0,17.378291091453523
1886,H_1887.h5,P_1887.h5,1,0,0,1,1,0,0,0,0,0,21.060826918163357
1887,H_1888.h5,P_1888.h5,1,0,1,1,0,0,0,0,0,1,21.99172484743687
1888,H_1889.h5,P_1889.h5,0,0,1,0,0,0,1,0,0,1,12.615503102183368
1889,H_1890.h5,P_1890.h5,0,0,0,0,1,1,0,1,0,0,18.78088182764368
1890,H_1891.h5,P_1891.h5,1,0,1,0,0,1,0,0,0,0,16.674551992413672
1891,H_1892.h5,P_1892.h5,0,0,0,1,1,0,1,0,1,0,17.50144928114379
1892,H_1893.h5,P_1893.h5,0,0,0,1,0,1,1,0,0,1,19.208241586257966
1893,H_1894.h5,P_1894.h5,1,1,0,1,0,0,0,0,1,0,24.800447363528573
1894,H_1895.h5,P_1895.h5,0,0,0,1,0,1,0,1,0,1,15.755191657045032
1895,H_1896.h5,P_1896.h5,1,0,0,0,1,1,1,0,0,0,18.040557414761498
1896,H_1897.h5,P_1897.h5,0,1,0,0,1,0,0,0,0,1,18.602785038367273
1897,H_1898.h5,P_1898.h5,0,1,0,1,0,0,1,1,0,0,20.647444858219963
1898,H_1899.h5,P_1899.h5,1,0,1,0,0,0,1,0,0,0,12.138617458699189
1899,H_1900.h5,P_1900.h5,1,0,1,0,1,0,0,0,0,1,31.13460002698741
1900,H_1901.h5,P_1901.h5,1,0,0,0,1,0,0,1,0,0,24.515048004201606
1901,H_1902.h5,P_1902.h5,0,0,0,0,1,1,1,0,0,0,12.94968051927459
1902,H_1903.h5,P_1903.h5,1,1,0,0,1,0,1,0,0,0,20.700754696889653
1903,H_1904.h5,P_1904.h5,0,1,0,0,1,0,1,0,0,1,14.928246503356196
1904,H_1905.h5,P_1905.h5,0,1,1,0,0,0,1,1,0,0,12.79906314628472
1905,H_1906.h5,P_1906.h5,0,1,1,1,0,0,0,0,1,0,18.66290364456084
1906,H_1907.h5,P_1907.h5,0,0,1,0,0,1,0,1,0,0,10.29662173639061
1907,H_1908.h5,P_1908.h5,0,1,0,1,1,1,0,0,0,0,12.218955235568263
1908,H_1909.h5,P_1909.h5,0,1,1,0,0,0,0,0,1,1,27.435849016916748
1909,H_1910.h5,P_1910.h5,1,0,1,0,0,0,0,1,0,0,29.681376827732745
1910,H_1911.h5,P_1911.h5,1,0,0,0,1,0,0,0,1,0,18.849029070757375
1911,H_1912.h5,P_1912.h5,0,0,1,0,0,1,0,0,0,1,17.746654341044145
1912,H_1913.h5,P_1913.h5,0,0,1,0,1,0,1,0,0,0,22.098155831158724
1913,H_1914.h5,P_1914.h5,0,0,0,1,1,0,0,1,0,1,13.798323229545854
1914,H_1915.h5,P_1915.h5,0,0,1,0,1,0,1,0,0,0,23.246708549300376
1915,H_1916.h5,P_1916.h5,0,1,0,1,0,0,1,0,1,0,25.74030347132012
1916,H_1917.h5,P_1917.h5,0,1,1,0,0,0,0,0,1,0,20.314112987618834
1917,H_1918.h5,P_1918.h5,0,0,0,1,0,1,0,1,1,0,19.047535809031523
1918,H_1919.h5,P_1919.h5,0,1,1,0,0,0,0,1,0,1,30.731540690547583
1919,H_1920.h5,P_1920.h5,0,1,1,1,0,0,0,0,0,0,17.37629078591894
1920,H_1921.h5,P_1921.h5,1,1,0,1,0,0,1,0,0,0,31.065221085652766
1921,H_1922.h5,P_1922.h5,0,1,0,0,0,0,1,1,0,0,21.679705132235316
1922,H_1923.h5,P_1923.h5,1,0,0,1,0,0,1,0,0,1,43.10600901199804
1923,H_1924.h5,P_1924.h5,1,1,0,1,0,0,0,1,0,0,24.658862216561484
1924,H_1925.h5,P_1925.h5,0,0,0,0,1,0,0,1,1,1,13.74408556149823
1925,H_1926.h5,P_1926.h5,1,1,0,0,0,0,0,1,0,0,26.307090165691047
1926,H_1927.h5,P_1927.h5,0,0,1,0,1,1,1,0,0,0,12.244081450996081
1927,H_1928.h5,P_1928.h5,1,0,0,0,1,0,0,1,0,0,26.13140085024513
1928,H_1929.h5,P_1929.h5,1,0,1,0,0,1,0,0,0,1,19.15403457058542
1929,H_1930.h5,P_1930.h5,0,1,0,0,1,0,0,0,1,1,24.529414706520463
1930,H_1931.h5,P_1931.h5,0,0,1,0,0,1,1,1,0,0,18.08934935556718
1931,H_1932.h5,P_1932.h5,1,1,0,0,0,0,1,0,1,0,19.87610771155532
1932,H_1933.h5,P_1933.h5,0,1,0,1,0,0,0,1,0,0,13.798887848542487
1933,H_1934.h5,P_1934.h5,0,1,0,1,0,1,0,0,1,0,15.069648313296366
1934,H_1935.h5,P_1935.h5,0,0,0,1,1,0,0,0,1,1,13.718135503555612
1935,H_1936.h5,P_1936.h5,0,0,0,0,1,1,1,0,1,0,23.59962456170509
1936,H_1937.h5,P_1937.h5,0,0,0,0,1,0,0,1,1,1,8.800271571961066
1937,H_1938.h5,P_1938.h5,1,0,0,0,0,1,0,0,1,1,17.215135243838063
1938,H_1939.h5,P_1939.h5,0,1,0,0,0,1,1,0,1,0,25.830105098547556
1939,H_1940.h5,P_1940.h5,0,0,0,0,1,1,0,0,1,0,18.054983144049004
1940,H_1941.h5,P_1941.h5,0,0,1,0,0,1,0,1,1,0,25.380041219850888
1941,H_1942.h5,P_1942.h5,0,1,1,1,0,0,0,0,0,1,39.32703089027881
1942,H_1943.h5,P_1943.h5,0,0,0,1,1,1,0,0,0,1,14.787926491482326
1943,H_1944.h5,P_1944.h5,1,1,0,0,0,1,1,0,0,0,18.99755496008881
1944,H_1945.h5,P_1945.h5,0,1,0,0,0,0,0,1,1,0,20.63907216999625
1945,H_1946.h5,P_1946.h5,0,0,0,1,1,1,1,0,0,0,24.624880033136034
1946,H_1947.h5,P_1947.h5,0,1,0,1,1,0,1,0,0,0,13.578884810261707
1947,H_1948.h5,P_1948.h5,0,0,1,1,0,0,1,1,0,0,30.784394220947952
1948,H_1949.h5,P_1949.h5,0,1,0,0,0,1,0,0,1,0,13.20755340487441
1949,H_1950.h5,P_1950.h5,1,0,0,1,0,0,0,0,1,1,30.35009754803063
1950,H_1951.h5,P_1951.h5,1,1,0,0,1,0,0,0,1,0,17.192421433476543
1951,H_1952.h5,P_1952.h5,0,0,1,0,0,0,1,1,1,0,24.096971290233583
1952,H_1953.h5,P_1953.h5,0,1,0,1,0,0,0,0,1,0,20.432191163190357
1953,H_1954.h5,P_1954.h5,0,1,0,0,0,0,1,0,0,1,26.060801959582612
1954,H_1955.h5,P_1955.h5,0,1,0,1,0,0,0,1,1,0,15.52826975426623
1955,H_1956.h5,P_1956.h5,1,0,1,1,0,0,0,0,0,0,24.997696310668097
1956,H_1957.h5,P_1957.h5,1,0,1,1,0,0,0,0,0,0,22.54805393800803
1957,H_1958.h5,P_1958.h5,1,0,0,0,1,0,0,0,0,1,19.19476771593427
1958,H_1959.h5,P_1959.h5,1,0,0,1,0,1,1,0,0,0,21.102237494627605
1959,H_1960.h5,P_1960.h5,1,0,0,0,1,1,0,0,0,0,22.69511365595957
1960,H_1961.h5,P_1961.h5,0,0,0,0,1,0,0,1,0,1,14.91400395753856
1961,H_1962.h5,P_1962.h5,0,0,0,1,0,0,0,1,1,1,14.611480565062072
1962,H_1963.h5,P_1963.h5,0,0,0,0,0,1,0,1,1,1,27.155384315016843
1963,H_1964.h5,P_1964.h5,0,0,0,0,0,0,1,0,1,1,21.031783634434458
1964,H_1965.h5,P_1965.h5,0,0,1,0,0,1,1,1,0,0,19.967691070640036
1965,H_1966.h5,P_1966.h5,0,1,1,0,0,0,1,0,1,0,11.984029151099243
1966,H_1967.h5,P_1967.h5,1,1,0,0,0,1,0,0,0,0,16.486852453913237
1967,H_1968.h5,P_1968.h5,0,1,1,0,0,0,1,0,1,0,15.644290724792796
1968,H_1969.h5,P_1969.h5,0,0,0,1,1,0,0,1,0,1,21.772767670165187
1969,H_1970.h5,P_1970.h5,0,0,0,0,0,1,1,0,0,0,17.87486612661154
1970,H_1971.h5,P_1971.h5,0,0,1,0,0,1,0,0,1,0,13.402859053301494
1971,H_1972.h5,P_1972.h5,1,1,0,0,0,0,0,1,0,0,28.70094260131294
1972,H_1973.h5,P_1973.h5,1,1,1,0,0,0,0,0,0,0,19.327999853169207
1973,H_1974.h5,P_1974.h5,0,1,1,0,1,1,0,0,0,0,25.453523692517816
1974,H_1975.h5,P_1975.h5,0,0,0,1,0,1,1,0,0,1,31.05772136089315
1975,H_1976.h5,P_1976.h5,0,0,1,0,0,0,0,1,1,1,28.095382441653996
1976,H_1977.h5,P_1977.h5,0,0,1,1,0,0,1,0,1,0,27.34219467255614
1977,H_1978.h5,P_1978.h5,0,0,1,0,0,0,1,1,0,0,20.81028605302092
1978,H_1979.h5,P_1979.h5,1,0,1,0,1,0,0,0,0,1,18.270939157204143
1979,H_1980.h5,P_1980.h5,1,1,0,0,0,1,0,0,1,0,21.977852240579466
1980,H_1981.h5,P_1981.h5,1,0,0,0,0,1,1,0,0,1,26.66997343391681
1981,H_1982.h5,P_1982.h5,0,1,0,0,1,0,0,0,1,1,14.439187680420542
1982,H_1983.h5,P_1983.h5,0,0,1,1,1,0,0,0,0,1,17.371137506095774
1983,H_1984.h5,P_1984.h5,0,1,0,0,1,0,0,0,1,0,29.982106478743034
1984,H_1985.h5,P_1985.h5,0,1,0,0,1,0,1,0,0,1,25.146904450442346
1985,H_1986.h5,P_1986.h5,1,1,0,1,0,0,0,1,0,0,28.774822652415125
1986,H_1987.h5,P_1987.h5,0,1,0,1,1,0,1,0,0,0,18.26673002455669
1987,H_1988.h5,P_1988.h5,1,0,1,1,0,0,0,0,1,0,33.10535191287998
1988,H_1989.h5,P_1989.h5,1,0,0,0,1,0,0,0,1,1,28.742426796964708
1989,H_1990.h5,P_1990.h5,0,0,0,1,1,1,0,0,0,1,14.915280682413105
1990,H_1991.h5,P_1991.h5,0,0,0,1,0,1,0,0,1,0,16.540268569904203
1991,H_1992.h5,P_1992.h5,1,0,0,0,1,0,1,1,0,0,11.339130310093992
1992,H_1993.h5,P_1993.h5,1,0,0,0,1,0,1,0,0,1,23.21136966264318
1993,H_1994.h5,P_1994.h5,1,0,1,0,0,0,1,0,0,1,30.12235015954338
1994,H_1995.h5,P_1995.h5,0,0,1,1,0,0,0,0,1,1,21.16015646545527
1995,H_1996.h5,P_1996.h5,0,1,0,0,0,1,0,1,0,1,26.559014255778543
1996,H_1997.h5,P_1997.h5,0,0,1,1,1,1,0,0,0,0,21.639195921314094
1997,H_1998.h5,P_1998.h5,0,0,1,1,0,0,0,1,0,1,22.694285304092933
1998,H_1999.h5,P_1999.h5,0,1,0,1,0,0,0,1,1,0,17.005677667725635
1999,H_2000.h5,P_2000.h5,0,0,1,0,0,1,1,1,0,0,18.771063017759612
